@relation QueryResult

@attribute latitud numeric
@attribute longitud numeric
@attribute UNIX_TIMESTAMP(fecha) numeric

@data
-0.22461,-0.671393,1424969336
-0.224618,-0.671374,1424969351
-0.22463,-0.671366,1424969366
-0.224638,-0.671342,1424969392
-0.22465,-0.67133,1424969409
-0.224679,-0.67134,1424969428
-0.224698,-0.671348,1424969443
-0.224694,-0.671353,1424969459
-0.224686,-0.67137,1424969488
-0.224686,-0.671373,1424969504
-0.224686,-0.671374,1424969523
-0.224685,-0.671373,1424969536
-0.224686,-0.671374,1424969550
-0.224686,-0.671373,1424969574
-0.224685,-0.671373,1424969596
-0.224685,-0.671374,1424969613
-0.224685,-0.671374,1424969627
-0.224685,-0.671374,1424969647
-0.224685,-0.671374,1424969666
-0.224685,-0.671374,1424969679
-0.224685,-0.671374,1424969697
-0.224685,-0.671374,1424969715
-0.224685,-0.671374,1424969737
-0.224685,-0.671374,1424969754
-0.224685,-0.671374,1424969768
-0.224685,-0.671374,1424969788
-0.224685,-0.671374,1424969804
-0.224685,-0.671375,1424969821
-0.224685,-0.671375,1424969844
-0.224685,-0.671375,1424969861
-0.224685,-0.671375,1424969877
-0.224685,-0.671375,1424969893
-0.224685,-0.671375,1424969907
-0.224685,-0.671375,1424969933
-0.224685,-0.671375,1424969946
-0.224685,-0.671375,1424969963
-0.224685,-0.671375,1424969987
-0.224685,-0.671375,1424970003
-0.224685,-0.671375,1424970020
-0.224685,-0.671375,1424970035
-0.224685,-0.671375,1424970060
-0.224685,-0.671376,1424970081
-0.224685,-0.671376,1424970099
-0.224685,-0.671375,1424970113
-0.224685,-0.671375,1424970131
-0.224685,-0.671375,1424970146
-0.224685,-0.671375,1424970165
-0.224685,-0.671375,1424970190
-0.224685,-0.671375,1424970206
-0.224685,-0.671375,1424970220
-0.224685,-0.671375,1424970237
-0.224685,-0.671375,1424970259
-0.224685,-0.671375,1424970295
-0.224685,-0.671375,1424970313
-0.224685,-0.671375,1424970330
-0.224685,-0.671375,1424970355
-0.224685,-0.671375,1424970372
-0.224686,-0.671375,1424970386
-0.224686,-0.671374,1424970404
-0.224686,-0.671374,1424970420
-0.224686,-0.671375,1424970442
-0.224685,-0.671377,1424970457
-0.224685,-0.671377,1424970473
-0.224685,-0.671376,1424970487
-0.224685,-0.671376,1424970501
-0.224685,-0.671376,1424970518
-0.224685,-0.671375,1424970540
-0.224686,-0.671375,1424970557
-0.224686,-0.671375,1424970568
-0.224686,-0.671375,1424970582
-0.224686,-0.671375,1424970605
-0.224686,-0.671375,1424970622
-0.224687,-0.671374,1424970639
-0.224687,-0.671374,1424970653
-0.224687,-0.671374,1424970669
-0.224687,-0.671374,1424970693
-0.224687,-0.671373,1424970710
-0.224687,-0.671373,1424970724
-0.224687,-0.671374,1424970742
-0.224686,-0.671374,1424970756
-0.224686,-0.671375,1424970781
-0.224686,-0.671375,1424970797
-0.224686,-0.671374,1424970813
-0.224686,-0.671374,1424970830
-0.224686,-0.671374,1424970847
-0.224686,-0.671375,1424970871
-0.224686,-0.671374,1424970888
-0.224686,-0.671374,1424970901
-0.224686,-0.671373,1424970921
-0.224686,-0.671373,1424970937
-0.224686,-0.671373,1424970961
-0.224686,-0.671374,1424970978
-0.224686,-0.671374,1424970994
-0.224686,-0.671374,1424971011
-0.224686,-0.671374,1424971035
-0.224686,-0.671374,1424971054
-0.224686,-0.671374,1424971068
-0.224686,-0.671374,1424971083
-0.224686,-0.671374,1424971097
-0.224685,-0.671374,1424971119
-0.224685,-0.671374,1424971134
-0.224686,-0.671374,1424971153
-0.224686,-0.671374,1424971166
-0.224686,-0.671374,1424971207
-0.224686,-0.671374,1424971225
-0.224686,-0.671374,1424971252
-0.224686,-0.671374,1424971270
-0.224686,-0.671374,1424971284
-0.224686,-0.671374,1424971300
-0.224686,-0.671374,1424971317
-0.224686,-0.671376,1424971341
-0.224686,-0.671376,1424971358
-0.224686,-0.671376,1424971382
-0.224685,-0.671371,1424971396
-0.224685,-0.671371,1424971410
-0.224686,-0.671371,1424971427
-0.224686,-0.671373,1424971450
-0.224686,-0.671374,1424971484
-0.224685,-0.671376,1424971504
-0.224685,-0.671376,1424971519
-0.224685,-0.671376,1424971537
-0.224686,-0.671375,1424971564
-0.224688,-0.671375,1424971582
-0.224688,-0.671375,1424971596
-0.224687,-0.671375,1424971632
-0.224687,-0.671375,1424971650
-0.224687,-0.671374,1424971664
-0.224687,-0.671374,1424971690
-0.224687,-0.671374,1424971705
-0.224687,-0.671374,1424971719
-0.224687,-0.671374,1424971732
-0.224687,-0.671374,1424971749
-0.224687,-0.671374,1424971763
-0.224687,-0.671374,1424971790
-0.224687,-0.671374,1424971803
-0.224686,-0.671374,1424971819
-0.224686,-0.671375,1424971841
-0.224686,-0.671375,1424971883
-0.224686,-0.671375,1424971898
-0.224687,-0.671375,1424971918
-0.224689,-0.671373,1424971953
-0.224688,-0.671373,1424971970
-0.224688,-0.671373,1424971992
-0.224688,-0.671373,1424972008
-0.224688,-0.671373,1424972028
-0.224688,-0.671374,1424972051
-0.224688,-0.671374,1424972065
-0.224688,-0.671374,1424972077
-0.224688,-0.671374,1424972094
-0.224688,-0.671374,1424972107
-0.224688,-0.671374,1424972120
-0.224688,-0.671374,1424972143
-0.224688,-0.671374,1424972177
-0.224688,-0.671374,1424972195
-0.224688,-0.671374,1424972232
-0.224688,-0.671374,1424972251
-0.224689,-0.671374,1424972267
-0.224687,-0.671371,1424972282
-0.224687,-0.671371,1424972299
-0.224685,-0.671368,1424972349
-0.224685,-0.671368,1424972365
-0.224685,-0.671368,1424972394
-0.224684,-0.67137,1424972414
-0.224684,-0.67137,1424972429
-0.224683,-0.671371,1424972444
-0.224683,-0.671371,1424972464
-0.224684,-0.671371,1424972489
-0.224688,-0.671361,1424972513
-0.224694,-0.671353,1424972530
-0.224696,-0.671341,1424972549
-0.224699,-0.67134,1424972565
-0.224701,-0.671337,1424972588
-0.224705,-0.671338,1424972602
-0.224705,-0.671338,1424972614
-0.224705,-0.671338,1424972629
-0.224709,-0.671341,1424972644
-0.224721,-0.671344,1424972658
-0.224741,-0.671345,1424972681
-0.224758,-0.67135,1424972700
-0.224772,-0.671359,1424972715
-0.224797,-0.671363,1424972742
-0.224805,-0.671383,1424972759
-0.224806,-0.671395,1424972774
-0.224828,-0.671397,1424972793
-0.224835,-0.671404,1424972809
-0.224837,-0.671414,1424972825
-0.224827,-0.67143,1424972851
-0.224814,-0.671451,1424972875
-0.224809,-0.671459,1424972892
-0.224817,-0.67147,1424972908
-0.224817,-0.67147,1424972929
-0.224817,-0.67147,1424972943
-0.224817,-0.67147,1424972956
-0.224817,-0.67147,1424972974
-0.224817,-0.67147,1424972988
-0.224817,-0.67147,1424973014
-0.224817,-0.67147,1424973027
-0.224817,-0.67147,1424973051
-0.224817,-0.67147,1424973063
-0.224817,-0.67147,1424973083
-0.224817,-0.67147,1424973101
-0.224817,-0.67147,1424973118
-0.224817,-0.67147,1424973142
-0.224817,-0.67147,1424973167
-0.224817,-0.67147,1424973185
-0.224817,-0.67147,1424973206
-0.22482,-0.671474,1424973223
-0.224819,-0.671473,1424973254
-0.224817,-0.671471,1424973268
-0.224816,-0.67147,1424973295
-0.224816,-0.67147,1424973313
-0.224816,-0.67147,1424973327
-0.224816,-0.67147,1424973343
-0.224816,-0.67147,1424973358
-0.224816,-0.67147,1424973377
-0.224816,-0.67147,1424973405
-0.224808,-0.671458,1424973425
-0.224803,-0.671455,1424973438
-0.224786,-0.671446,1424973463
-0.224772,-0.67144,1424973482
-0.224755,-0.671435,1424973508
-0.224751,-0.671445,1424973522
-0.224743,-0.671463,1424973537
-0.22474,-0.671473,1424973552
-0.22474,-0.671475,1424973574
-0.22474,-0.671475,1424973587
-0.224745,-0.671476,1424973606
-0.224751,-0.671476,1424973619
-0.22476,-0.671475,1424973641
-0.224756,-0.671468,1424973657
-0.224748,-0.671458,1424973673
-0.224751,-0.671447,1424973688
-0.224759,-0.671433,1424973706
-0.224768,-0.671416,1424973722
-0.224786,-0.671403,1424973743
-0.224805,-0.671386,1424973766
-0.224798,-0.671364,1424973785
-0.224783,-0.671357,1424973801
-0.224766,-0.671358,1424973816
-0.224754,-0.671347,1424973832
-0.224722,-0.671343,1424973864
-0.224707,-0.671339,1424973876
-0.224694,-0.671332,1424973893
-0.224685,-0.671327,1424973909
-0.224677,-0.671322,1424973932
-0.224676,-0.671318,1424973945
-0.224666,-0.671322,1424973962
-0.224656,-0.671325,1424973978
-0.224635,-0.671347,1424974004
-0.224625,-0.671365,1424974019
-0.224608,-0.671376,1424974036
-0.224611,-0.671351,1424974050
-0.224605,-0.671309,1424974069
-0.224578,-0.671264,1424974091
-0.224542,-0.671246,1424974107
-0.224515,-0.671237,1424974121
-0.224485,-0.671227,1424974134
-0.224461,-0.671212,1424974146
-0.22443,-0.671209,1424974162
-0.224412,-0.671212,1424974184
-0.224406,-0.671221,1424974202
-0.224395,-0.671226,1424974216
-0.224385,-0.671232,1424974229
-0.224375,-0.671243,1424974248
-0.224377,-0.671276,1424974275
-0.224377,-0.671283,1424974293
-0.224377,-0.671283,1424974308
-0.224378,-0.671283,1424974324
-0.224378,-0.671283,1424974349
-0.224378,-0.671283,1424974364
-0.224377,-0.671283,1424974384
-0.224377,-0.671283,1424974403
-0.224377,-0.671283,1424974418
-0.224377,-0.671283,1424974445
-0.224377,-0.671283,1424974460
-0.224377,-0.671283,1424974476
-0.224377,-0.671283,1424974491
-0.224377,-0.671283,1424974510
-0.224377,-0.671283,1424974534
-0.224377,-0.671283,1424974552
-0.224378,-0.671283,1424974565
-0.224378,-0.671283,1424974586
-0.224378,-0.671283,1424974603
-0.224378,-0.671283,1424974641
-0.224378,-0.671283,1424974667
-0.224378,-0.671283,1424974686
-0.224378,-0.671283,1424974715
-0.224378,-0.671283,1424974741
-0.224377,-0.671288,1424974755
-0.224393,-0.671288,1424974769
-0.224411,-0.671289,1424974786
-0.224424,-0.671292,1424974801
-0.22443,-0.671299,1424974816
-0.224432,-0.671319,1424974840
-0.224429,-0.671333,1424974856
-0.224427,-0.671346,1424974872
-0.224425,-0.671359,1424974891
-0.224436,-0.671365,1424974916
-0.224438,-0.671375,1424974934
-0.224441,-0.671383,1424974947
-0.224453,-0.671393,1424974966
-0.224473,-0.671406,1424974984
-0.224482,-0.671417,1424975002
-0.224492,-0.671425,1424975028
-0.224498,-0.671429,1424975042
-0.224505,-0.671437,1424975060
-0.224509,-0.671446,1424975068
-0.224506,-0.671475,1424975094
-0.2245,-0.671497,1424975113
-0.224497,-0.671509,1424975125
-0.22448,-0.67156,1424975174
-0.224477,-0.671566,1424975188
-0.224468,-0.671577,1424975205
-0.224469,-0.671578,1424975220
-0.224499,-0.671574,1424975236
-0.224529,-0.671566,1424975249
-0.224564,-0.671558,1424975263
-0.224621,-0.671555,1424975291
-0.224667,-0.671559,1424975310
-0.224709,-0.671567,1424975326
-0.224751,-0.671572,1424975341
-0.224801,-0.671616,1424975364
-0.224824,-0.671636,1424975379
-0.224826,-0.671637,1424975398
-0.224831,-0.671637,1424975413
-0.224831,-0.671637,1424975427
-0.224847,-0.671598,1424975466
-0.224863,-0.671586,1424975483
-0.224869,-0.671572,1424975500
-0.224863,-0.671567,1424975515
-0.224857,-0.67155,1424975543
-0.224868,-0.671548,1424975556
-0.224879,-0.671549,1424975569
-0.224919,-0.671642,1424976027
-0.224919,-0.671642,1424976042
-0.224918,-0.671642,1424976057
-0.224918,-0.671642,1424976083
-0.224918,-0.671642,1424976101
-0.224918,-0.671642,1424976115
-0.224918,-0.671642,1424976131
-0.224918,-0.671642,1424976146
-0.224918,-0.671642,1424976161
-0.224918,-0.671642,1424976175
-0.224918,-0.671642,1424976196
-0.224918,-0.671642,1424976217
-0.224918,-0.671642,1424976241
-0.224919,-0.671642,1424976256
-0.224921,-0.671643,1424976268
-0.22493,-0.67164,1424976285
-0.224932,-0.671638,1424976299
-0.224932,-0.671638,1424976324
-0.224932,-0.671638,1424976341
-0.224932,-0.671638,1424976356
-0.224932,-0.671638,1424976370
-0.224932,-0.671637,1424976395
-0.224932,-0.671637,1424976417
-0.224932,-0.671637,1424976435
-0.224932,-0.671637,1424976452
-0.224932,-0.671637,1424976467
-0.224932,-0.671637,1424976481
-0.224932,-0.671638,1424976497
-0.224933,-0.671637,1424976517
-0.224937,-0.671634,1424976538
-0.224939,-0.671642,1424976567
-0.224939,-0.671652,1424976582
-0.224933,-0.671661,1424976597
-0.224909,-0.671668,1424976614
-0.224873,-0.67165,1424976637
-0.224836,-0.671637,1424976653
-0.224832,-0.671637,1424976666
-0.224827,-0.671636,1424976679
-0.224792,-0.6716,1424976699
-0.224743,-0.671569,1424976722
-0.224686,-0.67156,1424976744
-0.224673,-0.671559,1424976762
-0.224647,-0.671557,1424976778
-0.224611,-0.671553,1424976791
-0.224571,-0.671553,1424976806
-0.224543,-0.671554,1424976830
-0.22454,-0.671547,1424976855
-0.22454,-0.671547,1424976872
-0.224539,-0.671547,1424976888
-0.224539,-0.671547,1424976911
-0.224539,-0.671547,1424976928
-0.224539,-0.671547,1424976945
-0.224539,-0.671547,1424976959
-0.224539,-0.671547,1424976972
-0.224539,-0.671547,1424977012
-0.224539,-0.671547,1424977032
-0.224539,-0.671547,1424977049
-0.224539,-0.671547,1424977067
-0.224539,-0.671547,1424977083
-0.224539,-0.671547,1424977101
-0.224539,-0.671547,1424977117
-0.224539,-0.671547,1424977139
-0.224539,-0.671547,1424977155
-0.224539,-0.671547,1424977170
-0.224539,-0.671547,1424977185
-0.224539,-0.671547,1424977201
-0.224539,-0.671547,1424977230
-0.224539,-0.671547,1424977249
-0.224539,-0.671547,1424977262
-0.224539,-0.671547,1424977273
-0.224539,-0.671547,1424977287
-0.224539,-0.671539,1424977315
-0.224545,-0.671538,1424977328
-0.224553,-0.671536,1424977344
-0.22456,-0.671535,1424977362
-0.224566,-0.671534,1424977386
-0.224565,-0.671524,1424977402
-0.224564,-0.671524,1424977415
-0.224564,-0.671523,1424977434
-0.224564,-0.671521,1424977462
-0.224564,-0.671519,1424977476
-0.224568,-0.671511,1424977492
-0.224571,-0.671504,1424977506
-0.224577,-0.671496,1424977524
-0.224588,-0.671483,1424977549
-0.224594,-0.671469,1424977569
-0.224601,-0.671452,1424977583
-0.224606,-0.671441,1424977596
-0.224611,-0.671428,1424977616
-0.224615,-0.671419,1424977636
-0.224607,-0.671399,1424977652
-0.22461,-0.671375,1424977672
-0.224632,-0.671353,1424977691
-0.224641,-0.67133,1424977705
-0.224661,-0.67133,1424977719
-0.224692,-0.671338,1424977739
-0.224689,-0.671355,1424977760
-0.224684,-0.671367,1424977774
-0.224685,-0.671371,1424977796
-0.224684,-0.671371,1424977814
-0.224685,-0.671371,1424977827
-0.224685,-0.67137,1424977882
-0.224685,-0.67137,1424977903
-0.224685,-0.67137,1424977953
-0.224685,-0.67137,1424978013
-0.224685,-0.67137,1424978026
-0.224685,-0.67137,1424978043
-0.224685,-0.67137,1424978064
-0.224686,-0.67137,1424978087
-0.224686,-0.67137,1424978132
-0.224686,-0.67137,1424978156
-0.224686,-0.671369,1424978213
-0.224687,-0.671368,1424978253
-0.224687,-0.671368,1424978304
-0.224686,-0.671369,1424978342
-0.224687,-0.671369,1424978453
-0.224686,-0.671369,1424978526
-0.224688,-0.67137,1424978620
-0.224688,-0.67137,1424978664
-0.224688,-0.67137,1424978689
-0.224688,-0.67137,1424978723
-0.224687,-0.67137,1424978788
-0.224687,-0.67137,1424978802
-0.224686,-0.67137,1424978858
-0.224686,-0.67137,1424978891
-0.224685,-0.67137,1424978914
-0.224684,-0.671369,1424978935
-0.224683,-0.671369,1424978990
-0.224684,-0.67137,1424979032
-0.224684,-0.671369,1424979046
-0.224682,-0.671368,1424979092
-0.224682,-0.671368,1424979106
-0.224682,-0.671368,1424979142
-0.224683,-0.671368,1424979176
-0.224687,-0.67137,1424979930
-0.224686,-0.67137,1424979958
-0.224686,-0.67137,1424979974
-0.224686,-0.67137,1424979987
-0.224687,-0.67137,1424980003
-0.224686,-0.67137,1424980036
-0.224687,-0.67137,1424980050
-0.224687,-0.671371,1424980066
-0.224687,-0.671371,1424980099
-0.224686,-0.67137,1424980120
-0.224685,-0.67137,1424980142
-0.224685,-0.67137,1424980157
-0.224685,-0.67137,1424980171
-0.224685,-0.67137,1424980192
-0.224685,-0.671369,1424980205
-0.224685,-0.671369,1424980222
-0.224684,-0.671369,1424980236
-0.224681,-0.671368,1424980303
-0.224681,-0.671368,1424980316
-0.224682,-0.671368,1424980329
-0.224682,-0.671368,1424980346
-0.224682,-0.671368,1424980366
-0.224684,-0.671369,1424980382
-0.224685,-0.67137,1424980418
-0.224685,-0.67137,1424980435
-0.224685,-0.671369,1424980477
-0.224683,-0.671369,1424980502
-0.224683,-0.671369,1424980516
-0.224684,-0.671369,1424980531
-0.224684,-0.671369,1424980549
-0.224683,-0.671369,1424980568
-0.224683,-0.671369,1424980591
-0.224683,-0.671369,1424980605
-0.224685,-0.671369,1424980619
-0.224685,-0.671369,1424980633
-0.224686,-0.67137,1424980647
-0.224686,-0.671371,1424980660
-0.224686,-0.671371,1424980682
-0.224684,-0.67137,1424980707
-0.224686,-0.671371,1424980723
-0.224686,-0.671371,1424980739
-0.224684,-0.67137,1424980755
-0.224684,-0.67137,1424980776
-0.224686,-0.67137,1424980807
-0.224686,-0.67137,1424980822
-0.224687,-0.67137,1424980839
-0.224686,-0.67137,1424980855
-0.224684,-0.67137,1424980880
-0.224683,-0.671369,1424980897
-0.224685,-0.67137,1424980912
-0.224684,-0.67137,1424980934
-0.224683,-0.671369,1424980956
-0.224683,-0.671369,1424980970
-0.224683,-0.671369,1424980983
-0.224683,-0.671369,1424981005
-0.224684,-0.671369,1424981023
-0.224685,-0.671369,1424981034
-0.224686,-0.67137,1424981051
-0.224686,-0.67137,1424981074
-0.224686,-0.67137,1424981090
-0.224686,-0.67137,1424981114
-0.224684,-0.671369,1424981131
-0.224684,-0.671369,1424981149
-0.224685,-0.67137,1424981175
-0.224686,-0.671364,1424981188
-0.224695,-0.67135,1424981205
-0.224691,-0.671338,1424981218
-0.224669,-0.671332,1424981230
-0.224647,-0.671324,1424981247
-0.224632,-0.671354,1424981270
-0.224607,-0.671375,1424981289
-0.224608,-0.67134,1424981308
-0.224609,-0.671313,1424981322
-0.224596,-0.671295,1424981335
-0.224581,-0.671265,1424981354
-0.224545,-0.67125,1424981376
-0.224509,-0.671235,1424981392
-0.224461,-0.671212,1424981411
-0.224483,-0.671208,1424981428
-0.224478,-0.671188,1424981447
-0.224487,-0.67113,1424981463
-0.224536,-0.671066,1424981496
-0.224556,-0.671038,1424981513
-0.224581,-0.671021,1424981528
-0.224609,-0.671001,1424981543
-0.224638,-0.67098,1424981561
-0.224682,-0.670948,1424981582
-0.224758,-0.670951,1424981617
-0.224832,-0.670964,1424981646
-0.224852,-0.670969,1424981665
-0.224873,-0.670975,1424981678
-0.224894,-0.670978,1424981690
-0.224931,-0.670985,1424981723
-0.224994,-0.670998,1424981758
-0.225019,-0.671017,1424981772
-0.225069,-0.671049,1424981790
-0.225134,-0.671091,1424981813
-0.225174,-0.671125,1424981828
-0.225208,-0.671155,1424981843
-0.225242,-0.671181,1424981854
-0.225354,-0.67124,1424981895
-0.226621,-0.672303,1424984470
-0.226621,-0.672303,1424984484
-0.226622,-0.672305,1424984519
-0.226622,-0.672305,1424984534
-0.226622,-0.672304,1424984552
-0.226622,-0.672304,1424984568
-0.226622,-0.672304,1424984586
-0.226622,-0.672303,1424984600
-0.226622,-0.672303,1424984624
-0.226622,-0.672303,1424984638
-0.226622,-0.672303,1424984652
-0.226622,-0.672303,1424984669
-0.226622,-0.672304,1424984690
-0.226623,-0.672303,1424984712
-0.226623,-0.672303,1424984737
-0.226622,-0.672303,1424984754
-0.226623,-0.672303,1424984768
-0.226623,-0.672303,1424984781
-0.226623,-0.672303,1424984807
-0.226623,-0.672303,1424984828
-0.226623,-0.672303,1424984841
-0.226623,-0.672303,1424984859
-0.226623,-0.672303,1424984874
-0.226623,-0.672303,1424984892
-0.226622,-0.672303,1424984913
-0.226622,-0.672303,1424984928
-0.226622,-0.672303,1424984944
-0.226622,-0.672303,1424984960
-0.226622,-0.672303,1424984975
-0.226622,-0.672303,1424984991
-0.226622,-0.672303,1424985015
-0.226628,-0.672297,1424985063
-0.226627,-0.672298,1424985081
-0.226627,-0.672298,1424985098
-0.226626,-0.672298,1424985115
-0.226628,-0.672297,1424985137
-0.226633,-0.672298,1424985158
-0.226426,-0.670481,1424987757
-0.226426,-0.670482,1424987778
-0.226426,-0.670482,1424987796
-0.226426,-0.670482,1424987809
-0.226426,-0.670482,1424987824
-0.226426,-0.670482,1424987839
-0.226426,-0.670481,1424987853
-0.226426,-0.670481,1424987870
-0.226426,-0.670482,1424987887
-0.226426,-0.670482,1424987902
-0.226425,-0.670482,1424987920
-0.226425,-0.670482,1424987933
-0.226425,-0.670482,1424987977
-0.226425,-0.670482,1424987993
-0.226425,-0.670482,1424988006
-0.226425,-0.670482,1424988022
-0.226425,-0.670482,1424988049
-0.226426,-0.670482,1424988074
-0.226425,-0.670482,1424988091
-0.226425,-0.670482,1424988109
-0.226425,-0.670483,1424988136
-0.226425,-0.670483,1424988153
-0.226425,-0.670483,1424988167
-0.226425,-0.670482,1424988193
-0.226425,-0.670482,1424988207
-0.226425,-0.670483,1424988225
-0.226425,-0.670483,1424988237
-0.226425,-0.670483,1424988251
-0.226425,-0.670483,1424988277
-0.226425,-0.670483,1424988290
-0.226425,-0.670482,1424988305
-0.226425,-0.670482,1424988333
-0.226425,-0.670482,1424988361
-0.226425,-0.670482,1424988380
-0.226425,-0.670482,1424988398
-0.226425,-0.670482,1424988414
-0.226425,-0.670482,1424988437
-0.226425,-0.670483,1424988467
-0.226425,-0.670483,1424988509
-0.226425,-0.670483,1424988527
-0.226425,-0.670483,1424988549
-0.226425,-0.670483,1424988565
-0.226425,-0.670483,1424988580
-0.226425,-0.670483,1424988605
-0.226425,-0.670483,1424988619
-0.226425,-0.670483,1424988635
-0.226425,-0.670483,1424988656
-0.226425,-0.670483,1424988695
-0.226425,-0.670483,1424988721
-0.226425,-0.670483,1424988738
-0.226425,-0.670483,1424988752
-0.226425,-0.670483,1424988764
-0.226425,-0.670483,1424988776
-0.226425,-0.670483,1424988799
-0.226425,-0.670483,1424988816
-0.226425,-0.670483,1424988836
-0.226426,-0.670482,1424988874
-0.226426,-0.670482,1424988891
-0.226426,-0.670482,1424988906
-0.226426,-0.670482,1424988916
-0.226426,-0.670482,1424988939
-0.226426,-0.670482,1424988993
-0.226426,-0.670482,1424989012
-0.226426,-0.670482,1424989027
-0.226426,-0.670482,1424989054
-0.226426,-0.670482,1424989067
-0.226426,-0.670482,1424989083
-0.226426,-0.670482,1424989102
-0.226426,-0.670482,1424989117
-0.226426,-0.670482,1424989132
-0.226426,-0.670482,1424989148
-0.226426,-0.670482,1424989166
-0.226426,-0.670482,1424989182
-0.226426,-0.670482,1424989199
-0.226426,-0.670482,1424989223
-0.226426,-0.670482,1424989236
-0.226426,-0.670482,1424989251
-0.226426,-0.670482,1424989269
-0.226426,-0.670482,1424989313
-0.226426,-0.670482,1424989329
-0.226426,-0.670483,1424989342
-0.226426,-0.670482,1424989359
-0.226426,-0.670482,1424989372
-0.226425,-0.670483,1424989393
-0.226426,-0.670483,1424989414
-0.226426,-0.670483,1424989430
-0.226426,-0.670483,1424989446
-0.226426,-0.670483,1424989466
-0.226425,-0.670483,1424989485
-0.226425,-0.670483,1424989505
-0.226425,-0.670483,1424989517
-0.226426,-0.670483,1424989533
-0.226426,-0.670483,1424989555
-0.226426,-0.670483,1424989573
-0.226426,-0.670482,1424989593
-0.226426,-0.670482,1424989613
-0.226426,-0.670482,1424989633
-0.226426,-0.670482,1424989663
-0.226426,-0.670482,1424989678
-0.226426,-0.670482,1424989693
-0.226426,-0.670483,1424989706
-0.226426,-0.670483,1424989764
-0.226426,-0.670483,1424989779
-0.226426,-0.670483,1424989791
-0.226426,-0.670483,1424989816
-0.226426,-0.670482,1424989830
-0.226426,-0.670482,1424989847
-0.226426,-0.670482,1424989870
-0.226426,-0.670482,1424989887
-0.226426,-0.670482,1424989903
-0.226426,-0.670483,1424989924
-0.226426,-0.670483,1424989940
-0.226426,-0.670483,1424989956
-0.226426,-0.670483,1424989979
-0.226426,-0.670483,1424989992
-0.226426,-0.670483,1424990009
-0.226426,-0.670483,1424990023
-0.226426,-0.670483,1424990040
-0.226426,-0.670483,1424990059
-0.226426,-0.670483,1424990083
-0.226426,-0.670483,1424990097
-0.226426,-0.670483,1424990117
-0.226426,-0.670482,1424990134
-0.226426,-0.670482,1424990154
-0.226426,-0.670482,1424990171
-0.226426,-0.670482,1424990190
-0.226426,-0.670482,1424990215
-0.226426,-0.670482,1424990235
-0.226426,-0.670482,1424990251
-0.226426,-0.670482,1424990266
-0.226426,-0.670482,1424990282
-0.226426,-0.670482,1424990296
-0.226426,-0.670482,1424990319
-0.226426,-0.670482,1424990335
-0.226426,-0.670482,1424990352
-0.226426,-0.670482,1424990377
-0.226426,-0.670482,1424990402
-0.226426,-0.670482,1424990417
-0.226426,-0.670482,1424990430
-0.226426,-0.670482,1424990447
-0.226426,-0.670482,1424990461
-0.226426,-0.670482,1424990474
-0.226426,-0.670482,1424990500
-0.226427,-0.670482,1424990519
-0.226426,-0.670482,1424990541
-0.226426,-0.670482,1424990556
-0.226426,-0.670483,1424990578
-0.226426,-0.670482,1424990592
-0.226426,-0.670482,1424990608
-0.226426,-0.670482,1424990624
-0.226426,-0.670482,1424990641
-0.226426,-0.670482,1424990655
-0.226426,-0.670482,1424990684
-0.226426,-0.670482,1424990706
-0.226426,-0.670482,1424990725
-0.226426,-0.670482,1424990738
-0.226426,-0.670482,1424990762
-0.226426,-0.670482,1424990777
-0.226426,-0.670482,1424990795
-0.226426,-0.670482,1424990837
-0.226426,-0.670483,1424990859
-0.226426,-0.670482,1424990881
-0.226426,-0.670482,1424990906
-0.226426,-0.670482,1424990937
-0.226426,-0.670482,1424990957
-0.226426,-0.670482,1424990973
-0.226426,-0.670482,1424990987
-0.226426,-0.670482,1424991015
-0.226426,-0.670483,1424991033
-0.226426,-0.670483,1424991049
-0.226426,-0.670483,1424991062
-0.226426,-0.670483,1424991076
-0.226426,-0.670482,1424991094
-0.226426,-0.670482,1424991178
-0.226426,-0.670482,1424991201
-0.226426,-0.670482,1424991217
-0.226426,-0.670482,1424991233
-0.226426,-0.670482,1424991257
-0.226426,-0.670482,1424991273
-0.226429,-0.670494,1424991294
-0.226292,-0.670843,1424991699
-0.226201,-0.670795,1424992446
-0.2262,-0.670792,1424992470
-0.226197,-0.670793,1424992484
-0.226205,-0.670792,1424992502
-0.226224,-0.670808,1424992515
-0.226246,-0.670829,1424992525
-0.226354,-0.671515,1424993882
-0.226354,-0.671516,1424993903
-0.226354,-0.671516,1424993921
-0.226354,-0.671516,1424993940
-0.226354,-0.671516,1424993960
-0.226354,-0.671516,1424993977
-0.226354,-0.671516,1424993994
-0.226354,-0.671516,1424994006
-0.226354,-0.671516,1424994023
-0.226354,-0.671516,1424994058
-0.226354,-0.671516,1424994075
-0.226354,-0.671516,1424994087
-0.226354,-0.671516,1424994109
-0.226353,-0.671516,1424994124
-0.226353,-0.671516,1424994146
-0.226353,-0.671516,1424994162
-0.226349,-0.671519,1424994185
-0.225646,-0.670823,1424996483
-0.2256,-0.670798,1424996530
-0.225134,-0.670359,1424997268
-0.225134,-0.670358,1424997284
-0.225135,-0.670358,1424997303
-0.225136,-0.670358,1424997318
-0.225135,-0.670358,1424997336
-0.225135,-0.670357,1424997349
-0.225135,-0.670357,1424997372
-0.225135,-0.670358,1424997388
-0.225134,-0.670358,1424997404
